Fecha;etr ;etp
1/1/1985;1,457489392;4,599925041
2/1/1985;0,940101237;2,780421257
3/1/1985;1,372801591;4,14353466
4/1/1985;1,082997807;2,12675786
5/1/1985;1,359159216;2,286039591
6/1/1985;2,401219537;4,202940941
7/1/1985;2,66211217;4,880284309
8/1/1985;2,556476329;4,909985542
9/1/1985;3,012797458;6,132873058
10/1/1985;3,017207056;6,534440994
11/1/1985;2,920543004;6,7427001
12/1/1985;3,233232842;6,138562679
13/1/1985;2,545446488;5,035560608
14/1/1985;1,791100672;2,367086887
15/1/1985;4,029590811;5,616753101
16/1/1985;3,728629913;5,47414875
17/1/1985;3,47549011;5,368998528
18/1/1985;3,57692898;5,840344906
19/1/1985;3,774841624;6,558995247
20/1/1985;2,245266186;3,421795368
21/1/1985;3,040154609;4,851320267
22/1/1985;2,642093579;4,395554543
23/1/1985;2,516457369;4,363387585
24/1/1985;1,662147012;2,906956673
25/1/1985;1,765190869;2,875696421
26/1/1985;1,82696535;3,064077616
27/1/1985;1,78328584;3,079440117
28/1/1985;2,143437305;3,838566542
29/1/1985;2,210201998;4,115653515
30/1/1985;1,927185345;2,872804403
31/1/1985;2,221883306;2,737547398
1/2/1985;2,723284315;3,37029624
2/2/1985;3,664892581;4,756148338
3/2/1985;2,900934748;3,84409523
4/2/1985;3,605217016;5,009774685
5/2/1985;3,602771012;5,262534142
6/2/1985;2,900042415;4,417262554
7/2/1985;2,083587251;3,273723364
8/2/1985;2,665490868;4,364985466
9/2/1985;3,361034281;5,816068649
10/2/1985;2,302194694;4,143445492
11/2/1985;2,126046484;3,973331451
12/2/1985;2,433016594;4,756812096
13/2/1985;2,228130258;4,548219204
14/2/1985;2,418788222;4,347216129
15/2/1985;1,912429299;3,554990768
16/2/1985;2,475876278;4,817489624
17/2/1985;2,77801736;5,705899239
18/2/1985;2,294024047;3,993019819
19/2/1985;2,926747483;5,359958649
20/2/1985;2,645152995;5,083479881
21/2/1985;2,197165308;4,402536869
22/2/1985;2,459239954;5,175524235
23/2/1985;2,162454875;4,761096954
24/2/1985;1,292739427;2,926319599
25/2/1985;1,424689708;3,305684805
26/2/1985;2,280749827;5,579504013
27/2/1985;1,705635685;4,348209381
28/2/1985;1,810286908;4,831337452
1/3/1985;2,436806708;5,351122856
2/3/1985;1,697415971;3,866653681
3/3/1985;1,684630033;3,985321522
4/3/1985;1,528290483;3,746207952
5/3/1985;2,307275627;5,866913319
6/3/1985;0,911974419;2,371699572
7/3/1985;1,707094047;4,639154434
8/3/1985;1,406589377;3,969116211
9/3/1985;1,037161492;3,0114398
10/3/1985;1,17460091;3,526471615
11/3/1985;1,490312582;4,677228451
12/3/1985;0,894856554;2,886362553
13/3/1985;1,414427656;4,773487091
14/3/1985;1,14442857;4,012042999
15/3/1985;0,980944149;3,556875229
16/3/1985;1,428453637;5,454467773
17/3/1985;1,159269681;4,534265995
18/3/1985;0,775074505;3,122664452
19/3/1985;0,823845745;3,084453106
20/3/1985;0,741749425;2,853246927
21/3/1985;1,033275947;4,133525372
22/3/1985;0,998039581;4,152925014
23/3/1985;0,588241983;2,506597996
24/3/1985;0,940823182;4,170729637
25/3/1985;1,018658249;4,722592831
26/3/1985;0,620088775;2,19764185
27/3/1985;0,97942119;3,591386318
28/3/1985;0,760082211;2,863826036
29/3/1985;0,849153263;3,301159859
30/3/1985;1,167172963;4,746369839
31/3/1985;1,354323177;5,819898605
1/4/1985;0,740388049;1,383744121
2/4/1985;2,216836126;4,165417194
3/4/1985;0,750254993;1,166822076
4/4/1985;1,50802109;2,399294853
5/4/1985;1,748932359;2,85905838
6/4/1985;1,536535601;2,573902845
7/4/1985;1,562175248;2,684314966
8/4/1985;1,616265257;2,787481785
9/4/1985;1,042136696;1,828752875
10/4/1985;1,647335173;2,973425627
11/4/1985;1,383445315;2,558426142
12/4/1985;1,258538804;2,343910217
13/4/1985;0,62212408;1,144389272
14/4/1985;1,334557153;2,514127493
15/4/1985;1,891996273;3,691230297
16/4/1985;0,844016162;1,650568247
17/4/1985;1,507256291;3,033629417
18/4/1985;1,400781765;2,897874355
19/4/1985;1,34322688;2,855063677
20/4/1985;1,104031972;2,400679827
21/4/1985;0,820448442;1,815006614
22/4/1985;0,787468176;1,771557808
23/4/1985;0,689733564;1,575033426
24/4/1985;0,630260112;1,459276676
25/4/1985;0,48349692;1,131543636
26/4/1985;0,59263512;1,405572414
27/4/1985;0,711649541;1,068984628
28/4/1985;0,921274337;1,397011638
29/4/1985;0,984129405;1,513901472
30/4/1985;0,930967689;1,451975703
1/5/1985;0,995021628;1,575230718
2/5/1985;1,129335788;1,818969369
3/5/1985;1,302591675;2,141053915
4/5/1985;1,720424676;2,906870365
5/5/1985;0,698907953;1,194341063
6/5/1985;0,926996078;1,608459115
7/5/1985;1,391117171;2,47099328
8/5/1985;0,985755287;1,780780315
9/5/1985;1,084580814;1,996760368
10/5/1985;0,813391525;1,519217372
11/5/1985;1,063952951;2,025745392
12/5/1985;0,755355623;1,458206058
13/5/1985;0,840050612;1,647237897
14/5/1985;0,301540718;0,573467016
15/5/1985;0,644177143;1,239573956
16/5/1985;1,323952694;2,611524105
17/5/1985;0,995757134;1,97107482
18/5/1985;0,790994748;1,589531302
19/5/1985;0,68287763;1,390479088
20/5/1985;0,62337111;1,270156264
21/5/1985;0,896115471;1,858348966
22/5/1985;0,721706248;1,518366098
23/5/1985;0,439988758;0,933906734
24/5/1985;1,156154836;2,513202429
25/5/1985;0,269949422;0,561620414
26/5/1985;1,113045087;2,368240595
27/5/1985;0,614867317;1,324799299
28/5/1985;0,68901891;1,505917907
29/5/1985;0,546187848;1,207493305
30/5/1985;0,990952141;1,788372874
31/5/1985;0,443000661;0,737534821
1/6/1985;0,915218276;1,546216369
2/6/1985;0,908534674;1,557765484
3/6/1985;0,847839184;1,474160433
4/6/1985;1,206482291;2,140760183
5/6/1985;0,663914349;1,191421628
6/6/1985;0,712949622;1,295227647
7/6/1985;0,624588148;1,147109509
8/6/1985;0,456147312;0,844488859
9/6/1985;0,356463358;0,66410774
10/6/1985;0,603876462;1,137247562
11/6/1985;0,540432612;1,027734041
12/6/1985;0,446020456;0,855096877
13/6/1985;0,375416791;0,72470057
14/6/1985;0,395497067;0,769051075
15/6/1985;0,499886464;0,981123388
16/6/1985;0,626917456;1,245058775
17/6/1985;0,413307077;0,827292681
18/6/1985;0,481541039;0,972804844
19/6/1985;0,28801083;0,562836707
20/6/1985;0,899860546;1,788604856
21/6/1985;1,341887029;2,737333298
22/6/1985;0,564450782;1,164212108
23/6/1985;0,276376964;0,5731498
24/6/1985;0,223835393;0,449961692
25/6/1985;0,270358388;0,546306491
26/6/1985;0,23466866;0,476335764
27/6/1985;0,285360789;0,581330001
28/6/1985;0,304939314;0,505861402
29/6/1985;0,469120349;0,7840271
30/6/1985;0,558913242;0,942480564
1/7/1985;0,494761272;0,840982437
2/7/1985;0,378475917;0,61563623
3/7/1985;0,476265577;0,780457199
4/7/1985;0,719949966;1,186361074
5/7/1985;0,442831285;0,734816492
6/7/1985;0,752201514;1,263213634
7/7/1985;0,53862709;0,912406027
8/7/1985;0,370156178;0,630786777
9/7/1985;0,422967452;0,718085647
10/7/1985;0,399672902;0,682946086
11/7/1985;0,550502667;0,949182987
12/7/1985;0,68263345;1,190364838
13/7/1985;0,678378733;1,196442366
14/7/1985;0,601986917;1,072564721
15/7/1985;0,539147009;0,954679787
16/7/1985;0,18232049;0,323831856
17/7/1985;0,498952925;0,89376688
18/7/1985;0,393544935;0,69227159
19/7/1985;0,409696863;0,722893834
20/7/1985;0,731553932;1,306893229
21/7/1985;0,676627328;1,222866774
22/7/1985;0,220666678;0,400327057
23/7/1985;0,557860671;1,021908998
24/7/1985;0,71377516;1,128709793
25/7/1985;0,431032311;0,609308064
26/7/1985;0,467755287;0,566717982
27/7/1985;0,634256089;0,776499987
28/7/1985;0,540093831;0,663391829
29/7/1985;0,630772855;0,782548487
30/7/1985;0,87622941;1,100900412
31/7/1985;1,062148145;1,354088902
1/8/1985;1,434837892;1,864060044
2/8/1985;1,127778791;1,486635327
3/8/1985;0,81501737;1,085469007
4/8/1985;0,472283506;0,617584229
5/8/1985;0,908462478;1,201822281
6/8/1985;0,72109893;0,962703586
7/8/1985;1,321553396;1,794621348
8/8/1985;0,980694139;1,348889947
9/8/1985;0,834779928;1,160902143
10/8/1985;0,903210954;1,271300197
11/8/1985;1,300220322;1,862716079
12/8/1985;1,33391827;1,946592927
13/8/1985;1,080082224;1,600268126
14/8/1985;1,040052366;1,402572513
15/8/1985;1,483789078;2,040062189
16/8/1985;1,344820695;1,882292151
17/8/1985;2,443264463;3,536356926
18/8/1985;1,39883845;2,064694166
19/8/1985;1,152134982;1,673030853
20/8/1985;1,429105546;2,117308378
21/8/1985;1,246767503;1,880394101
22/8/1985;1,1663808;1,789254189
23/8/1985;0,812228606;1,260964036
24/8/1985;1,027683339;1,62015152
25/8/1985;1,097927212;1,760020614
26/8/1985;0,633798258;1,02593565
27/8/1985;1,510858614;2,504414797
28/8/1985;1,152144229;1,945361972
29/8/1985;1,03254155;1,772973895
30/8/1985;1,711589222;3,024470329
31/8/1985;1,473385389;2,670316219
1/9/1985;1,159285941;2,144207954
2/9/1985;1,235599577;2,336555958
3/9/1985;1,039459932;2,003346682
4/9/1985;1,231123333;2,427999496
5/9/1985;1,284349922;2,596099377
6/9/1985;1,315818474;2,729442596
7/9/1985;1,190631026;2,529721737
8/9/1985;1,366735307;2,329455614
9/9/1985;0,836872543;1,396519184
10/9/1985;1,291159686;2,20002389
11/9/1985;0,826024503;1,426643252
12/9/1985;0,720506417;0,987177968
13/9/1985;1,089732265;1,514659047
14/9/1985;1,208324144;1,706898332
15/9/1985;1,143567031;1,640750527
16/9/1985;1,399628255;2,047507048
17/9/1985;1,361297067;2,030139446
18/9/1985;0,778634287;1,174199581
19/9/1985;1,864231867;2,889395952
20/9/1985;1,810477419;2,8810637
21/9/1985;1,800296811;2,946020603
22/9/1985;1,494542544;2,480251551
23/9/1985;1,392116288;2,362611771
24/9/1985;1,606397613;2,799618959
25/9/1985;1,003684867;1,76189816
26/9/1985;0,697643405;1,113992572
27/9/1985;1,725780768;2,830683947
28/9/1985;1,516766191;2,548708439
29/9/1985;1,30494283;2,239839077
30/9/1985;1,210116176;2,119237185
1/10/1985;1,404281932;2,518715143
2/10/1985;1,100760455;1,571896434
3/10/1985;1,949246857;2,860064983
4/10/1985;1,024347739;1,424733996
5/10/1985;1,280857632;1,78807354
6/10/1985;1,731262786;2,474209547
7/10/1985;1,982849449;2,913128853
8/10/1985;1,728685307;2,603190899
9/10/1985;1,411386821;2,169554234
10/10/1985;2,194669372;3,487010956
11/10/1985;2,595232479;4,294839382
12/10/1985;2,455276892;3,11416626
13/10/1985;1,232522495;1,589214563
14/10/1985;1,663994528;2,192288399
15/10/1985;1,650026484;2,220134974
16/10/1985;2,065814612;2,855883837
17/10/1985;1,708963439;2,417334318
18/10/1985;0,930179637;1,198866844
19/10/1985;1,776443586;2,342832327
20/10/1985;2,382802261;3,240579844
21/10/1985;2,446024387;3,396574736
22/10/1985;2,623141841;3,775278807
23/10/1985;1,924390246;2,845363855
24/10/1985;1,776692483;2,694976807
25/10/1985;1,63587451;2,541912079
26/10/1985;1,400577243;2,222647667
27/10/1985;1,827616696;2,810483932
28/10/1985;1,710746452;2,691090584
29/10/1985;1,857564592;2,588497877
30/10/1985;1,780946235;2,500644922
31/10/1985;1,795903629;2,559205532
1/11/1985;1,367491255;1,985748053
2/11/1985;1,969495355;2,940796375
3/11/1985;1,920352311;2,948722839
4/11/1985;2,309147164;3,671330214
5/11/1985;2,762971008;4,588203907
6/11/1985;3,055496868;5,211038589
7/11/1985;2,687882609;4,797432899
8/11/1985;3,713920819;4,618806362
9/11/1985;3,126328107;3,972329378
10/11/1985;2,251418918;2,945624113
11/11/1985;2,982164973;4,055433273
12/11/1985;1,594132134;1,893481374
13/11/1985;1,428188635;1,696376681
14/11/1985;1,714965;2,037004471
15/11/1985;1,456761362;1,730314851
16/11/1985;4,110505554;4,8823843
17/11/1985;3,907277825;4,640994072
18/11/1985;3,114806066;3,722617388
19/11/1985;1,774897061;2,173221588
20/11/1985;1,879696247;2,28102994
21/11/1985;2,054036734;2,501876116
22/11/1985;3,318341552;4,219324589
23/11/1985;2,123252863;2,775363207
24/11/1985;4,178524644;5,77039814
25/11/1985;3,737675167;5,434558392
26/11/1985;2,911028029;4,413511276
27/11/1985;2,859966251;4,526246071
28/11/1985;3,029046473;4,542077065
29/11/1985;3,141305257;4,936123371
30/11/1985;3,111131301;5,13251543
1/12/1985;2,205375661;3,770704746
2/12/1985;2,303732832;4,094820023
3/12/1985;2,577019843;4,793589115
4/12/1985;3,218719001;3,82313633
5/12/1985;3,709426739;4,405990124
6/12/1985;3,618199602;4,405990124
7/12/1985;3,459818185;4,405990124
8/12/1985;3,635866409;4,405990124
9/12/1985;3,534507348;4,405990124
10/12/1985;3,382792034;4,405990124
11/12/1985;3,44122277;4,564985752
12/12/1985;3,329995719;4,564985752
13/12/1985;3,188928218;4,564985752
14/12/1985;3,053836712;4,564985752
15/12/1985;2,924468043;4,564985752
16/12/1985;2,800579775;4,564985752
17/12/1985;3,187516303;4,564985752
18/12/1985;3,05248461;4,564985752
19/12/1985;2,923173219;4,564985752
20/12/1985;2,799339804;4,564985752
21/12/1985;2,832788922;4,836311817
22/12/1985;2,937302105;5,162502766
23/12/1985;2,840385074;5,246813774
24/12/1985;2,46197117;4,757664204
25/12/1985;2,096727588;4,217153072
26/12/1985;2,398851596;5,06205225
27/12/1985;2,32988323;5,163210869
28/12/1985;2,405371122;5,622393131
29/12/1985;1,890894089;4,554018497
30/12/1985;2,882416607;4,463428497
31/12/1985;2,798215113;4,460636616
1/1/1986;3,267817108;5,487458229
2/1/1986;2,04181286;3,443137884
3/1/1986;2,436434633;4,195004463
4/1/1986;3,041917704;5,518897533
5/1/1986;2,714914141;5,173266411
6/1/1986;3,34255752;6,793001175
7/1/1986;1,868341722;3,933827162
8/1/1986;2,521108388;5,59759903
9/1/1986;2,14173056;4,985464096
10/1/1986;2,722323361;6,756207943
11/1/1986;3,034853666;6,721065998
12/1/1986;2,137586778;4,962015152
13/1/1986;2,23645826;5,467790604
14/1/1986;1,526557838;3,871760845
15/1/1986;1,333304127;3,495582342
16/1/1986;1,125394535;2,977985144
17/1/1986;0,740805878;1,283147573
18/1/1986;1,131044878;1,994592071
19/1/1986;2,064310129;3,77299881
20/1/1986;1,857992261;3,510860682
21/1/1986;2,923944189;5,839650631
22/1/1986;2,767401281;5,841802597
23/1/1986;3,305391275;6,500584602
24/1/1986;2,443405177;5,040604115
25/1/1986;2,723199911;5,329473019
26/1/1986;2,200551911;4,471909046
27/1/1986;1,752515629;3,688174009
28/1/1986;2,259274305;4,984781742
29/1/1986;1,708312682;3,911584616
30/1/1986;2,066306022;4,866259575
31/1/1986;1,156588796;2,480968475
1/2/1986;2,187375178;4,915977478
2/2/1986;1,969426005;4,62456131
3/2/1986;2,050030316;5,049951553
4/2/1986;2,121451213;5,505971432
5/2/1986;1,926951162;5,256774902
6/2/1986;1,540849084;4,381808281
7/2/1986;1,571391193;4,671036243
8/2/1986;1,347454716;4,166796207
9/2/1986;1,658026531;5,396376133
10/2/1986;1,388316364;4,72562933
11/2/1986;1,264870819;4,492821217
12/2/1986;1,218020752;4,515684128
13/2/1986;1,237644555;4,802204132
14/2/1986;1,126216402;3,686312437
15/2/1986;0,640880725;1,955366015
16/2/1986;1,175497749;3,71511054
17/2/1986;1,21426553;3,985436678
18/2/1986;1,600814373;5,537409782
19/2/1986;1,377037863;4,994346142
20/2/1986;1,109403158;4,186614037
21/2/1986;1,28849106;5,103541851
22/2/1986;1,379139706;5,769774914
23/2/1986;1,340462399;5,932470322
24/2/1986;2,547522665;4,795876026
25/2/1986;2,111427383;4,133798599
26/2/1986;2,038073075;4,150346279
27/2/1986;2,015522868;4,274188995
28/2/1986;1,835116848;4,043729305
1/3/1986;1,566113756;2,911597013
2/3/1986;1,419777246;2,708199978
3/3/1986;1,467313281;2,876259089
4/3/1986;1,39104601;2,800127268
5/3/1986;1,675275928;3,485591888
6/3/1986;1,513241264;3,246903181
7/3/1986;1,329362335;2,932796955
8/3/1986;1,241944061;2,814032078
9/3/1986;1,860109485;3,421164989
10/3/1986;1,017652622;1,519223928
11/3/1986;1,786721039;2,737487555
12/3/1986;2,398608485;3,810178757
13/3/1986;1,18805539;1,588538766
14/3/1986;2,650141182;3,668926716
15/3/1986;3,253966451;4,710661888
16/3/1986;2,219615437;3,315902233
17/3/1986;1,246493558;1,628381371
18/3/1986;1,813068691;2,424219847
19/3/1986;2,099740852;2,885397911
20/3/1986;1,885857446;2,657621622
21/3/1986;2,01015046;2,912091732
22/3/1986;2,335668556;3,477254152
23/3/1986;1,247489207;1,691448927
24/3/1986;2,024404781;2,819221497
25/3/1986;1,963244946;2,807819128
26/3/1986;1,605453425;2,347798109
27/3/1986;2,007046882;3,020359278
28/3/1986;1,845604341;2,853585958
29/3/1986;1,531044661;2,422228575
30/3/1986;1,152609059;1,774700999
31/3/1986;1,693600836;2,341434717
1/4/1986;1,064823227;1,404970407
2/4/1986;1,910643019;2,553544521
3/4/1986;1,874606038;2,567115784
4/4/1986;1,439916311;2,009782791
5/4/1986;1,824988336;2,611107111
6/4/1986;1,845801437;2,709617376
7/4/1986;1,648401681;2,477353334
8/4/1986;1,712703243;2,639219522
9/4/1986;0,999018635;1,186616302
10/4/1986;2,003864927;2,408532143
11/4/1986;1,067918791;1,303930759
12/4/1986;1,436026095;1,747805119
13/4/1986;2,049732901;2,563693762
14/4/1986;0,936152787;1,164109945
15/4/1986;1,253648995;1,585912943
16/4/1986;1,522644235;1,965362549
17/4/1986;1,278742713;1,678221583
18/4/1986;1,097163805;1,46009016
19/4/1986;1,642012333;2,153924704
20/4/1986;0,918034355;1,212507844
21/4/1986;0,981698741;1,255268931
22/4/1986;1,931102815;2,293729067
23/4/1986;0,876945584;1,041620135
24/4/1986;0,928952857;1,103393435
25/4/1986;1,719755323;2,04269433
26/4/1986;1,383462894;1,643252254
27/4/1986;1,399782615;1,691541195
28/4/1986;0,93016539;1,13986218
29/4/1986;1,343553459;1,677319765
30/4/1986;1,721195007;2,198419094
1/5/1986;1,603213804;2,091083765
2/5/1986;1,634574515;2,177135944
3/5/1986;1,46460014;1,987861156
4/5/1986;0,950252957;1,305821061
5/5/1986;1,350303026;1,88910079
6/5/1986;1,404730629;2,002927065
7/5/1986;0,88224038;1,251681566
8/5/1986;0,49767633;0,666808546
9/5/1986;0,834115244;1,129619241
10/5/1986;1,043182331;1,432067871
11/5/1986;1,305717596;1,823740005
12/5/1986;1,130653895;1,603416443
13/5/1986;0,766813045;1,098831773
14/5/1986;0,826582424;1,19801259
15/5/1986;0,696115571;1,01871264
16/5/1986;0,829800677;1,21918714
17/5/1986;0,488771097;0,718938768
18/5/1986;0,634080467;0,923366547
19/5/1986;0,424373809;0,58864671
20/5/1986;1,060394585;1,491822243
21/5/1986;0,869380884;1,23753047
22/5/1986;0,930665298;1,341728568
23/5/1986;0,675880122;0,979779601
24/5/1986;0,826627494;1,212161064
25/5/1986;0,938430607;1,394424438
26/5/1986;0,880659425;1,32512784
27/5/1986;0,604152341;0,917006791
28/5/1986;0,715046419;1,096671343
29/5/1986;0,599043517;0,926867247
30/5/1986;0,513487459;0,800544918
31/5/1986;0,91965467;1,45367384
1/6/1986;0,487782795;0,776724994
2/6/1986;0,563640999;0,905255735
3/6/1986;0,55632754;0,901177585
4/6/1986;0,455468247;0,74301523
5/6/1986;0,584653482;0,96250236
6/6/1986;0,541051901;0,898341835
7/6/1986;0,618541181;1,037151933
8/6/1986;0,546411728;0,924272418
9/6/1986;0,646527571;1,105141997
10/6/1986;0,393601998;0,657491326
11/6/1986;0,620699726;1,047192931
12/6/1986;0,704246169;1,201762319
13/6/1986;0,317030787;0,542759001
14/6/1986;0,338171773;0,582157254
15/6/1986;0,23531696;0,406659424
16/6/1986;0,29256569;0,508034408
17/6/1986;0,309666855;0,504237294
18/6/1986;0,286958582;0,469345063
19/6/1986;0,413190826;0,680181384
20/6/1986;0,178333206;0,25300172
21/6/1986;0,521107696;0,744534433
22/6/1986;0,448775938;0,645124495
23/6/1986;0,348309527;0,503096282
24/6/1986;0,769382167;1,123190045
25/6/1986;0,538272738;0,791724145
26/6/1986;0,468869951;0,69419688
27/6/1986;0,304245103;0,452394009
28/6/1986;0,319171932;0,476739556
29/6/1986;0,329437129;0,494384617
30/6/1986;0,749972284;1,137686729
1/7/1986;0,60890974;0,931897223
2/7/1986;0,746503468;1,155057311
3/7/1986;0,639060137;0,998215139
4/7/1986;0,392825946;0,617197633
5/7/1986;0,559313429;0,886193871
6/7/1986;0,454694013;0,725404084
7/7/1986;0,671502368;1,082344413
8/7/1986;0,390995935;0,634017289
9/7/1986;0,460909797;0,75273937
10/7/1986;0,598624041;0,98683995
11/7/1986;0,843391883;1,409043908
12/7/1986;0,513399372;0,864792109
13/7/1986;0,7379008;1,257865906
14/7/1986;0,509307556;0,875430286
15/7/1986;0,87753435;1,530410409
16/7/1986;0,251070252;0,439693183
17/7/1986;0,373366085;0,657959044
18/7/1986;0,337982018;0,59899652
19/7/1986;0,389111452;0,694166005
20/7/1986;0,669541915;1,208210468
21/7/1986;0,528297017;0,962065935
22/7/1986;0,69013762;1,27203989
23/7/1986;0,616461929;1,148686886
24/7/1986;0,526613923;0,990528107
25/7/1986;0,81577334;1,557244539
26/7/1986;0,698613693;1,35078752
27/7/1986;0,351949661;0,684937775
28/7/1986;0,510711316;1,003409386
29/7/1986;0,423066313;0,837840617
30/7/1986;0,715974769;1,437374353
31/7/1986;0,399949785;0,795381188
1/8/1986;0,445967715;0,894451261
2/8/1986;0,851291115;1,735718012
3/8/1986;0,475528175;0,978604674
4/8/1986;0,365770197;0,733067751
5/8/1986;0,418294143;0,84507972
6/8/1986;0,280949045;0,569594085
7/8/1986;0,356149778;0,724279165
8/8/1986;0,561050522;1,057862759
9/8/1986;0,368069568;0,690847814
10/8/1986;0,567275886;0,997402608
11/8/1986;0,503894032;0,893500686
12/8/1986;0,564010741;1,009720445
13/8/1986;0,53675219;0,969798028
14/8/1986;0,715814436;1,309484839
15/8/1986;0,564755567;1,043415785
16/8/1986;0,737782085;1,38105917
17/8/1986;0,678635566;1,285927057
18/8/1986;0,482643561;0,922583103
19/8/1986;0,602872829;1,165207028
20/8/1986;0,57690768;1,127002239
21/8/1986;0,669704104;1,324820757
22/8/1986;0,544501906;1,088316798
23/8/1986;0,727763937;1,475098491
24/8/1986;1,043598808;2,159011841
25/8/1986;0,574033569;1,175695777
26/8/1986;0,733104276;1,523339272
27/8/1986;0,947301147;2,006230116
28/8/1986;1,314554816;2,860562086
29/8/1986;0,91569115;2,031360388
30/8/1986;0,788843407;1,466483831
31/8/1986;0,496587275;0,885653734
1/9/1986;0,617753593;0,893254399
2/9/1986;0,596590039;0,708618879
3/9/1986;0,922316859;1,095511317
4/9/1986;1,212856332;1,440608859
5/9/1986;1,251318721;1,505471587
6/9/1986;1,538463227;1,890747547
7/9/1986;1,521042347;1,90837729
8/9/1986;1,416832138;1,811689734
9/9/1986;1,277017479;1,660613537
10/9/1986;1,428470683;1,89199698
11/9/1986;2,273008276;3,100400448
12/9/1986;1,490253517;2,073070049
13/9/1986;1,419693615;2,012973309
14/9/1986;1,966250801;2,864701271
15/9/1986;1,482351521;2,205328703
16/9/1986;0,868434225;1,308115125
17/9/1986;1,025474511;1,567798376
18/9/1986;1,076509642;1,67212677
19/9/1986;0,876081066;1,378710866
20/9/1986;1,267421858;2,033404589
21/9/1986;1,103908208;1,73266542
22/9/1986;1,201800041;1,920988321
23/9/1986;1,5237604;2,493901253
24/9/1986;1,73001433;2,910708904
25/9/1986;1,215856708;2,086526632
26/9/1986;1,264354018;2,215823412
27/9/1986;1,375385647;2,4674716
28/9/1986;0,672838346;1,214136362
29/9/1986;1,582879754;2,936968565
30/9/1986;0,995377363;1,628262877
1/10/1986;1,759749556;2,960598946
2/10/1986;1,417726543;2,378242731
3/10/1986;1,492563892;2,565436602
4/10/1986;1,247952863;1,894573689
5/10/1986;1,124338594;1,34619391
6/10/1986;1,655835991;2,02821207
7/10/1986;1,525438574;1,907735467
8/10/1986;1,186100005;1,507596731
9/10/1986;1,927151276;2,497244835
10/10/1986;1,355014367;1,735538483
11/10/1986;2,71460315;3,601437092
12/10/1986;2,436731226;3,336705685
13/10/1986;1,796836036;2,148652077
14/10/1986;2,273074033;2,801380634
15/10/1986;1,631479794;1,93784225
16/10/1986;2,421670487;2,921155691
17/10/1986;2,780292069;3,477660894
18/10/1986;2,478002496;3,201285601
19/10/1986;2,196927297;2,919861794
20/10/1986;1,281770873;1,708552122
21/10/1986;1,843415419;2,301104546
22/10/1986;2,579110422;3,329441309
23/10/1986;3,02933598;4,067376137
24/10/1986;3,103339748;4,341865063
25/10/1986;2,642638799;3,834195852
26/10/1986;2,439807337;3,665094137
27/10/1986;1,35300281;1,967397928
28/10/1986;1,553923686;2,309586525
29/10/1986;1,220170997;1,738325357
30/10/1986;1,363238858;1,619230509
31/10/1986;2,79667972;3,430247545
1/11/1986;1,26691286;1,569467425
2/11/1986;2,588472637;3,316731453
3/11/1986;2,052028776;2,70027256
4/11/1986;1,917983268;2,58654809
5/11/1986;3,217000244;4,528730392
6/11/1986;3,061346402;4,497366905
7/11/1986;3,879568807;6,035067558
8/11/1986;1,71790045;2,742784262
9/11/1986;2,497740375;4,1478405
10/11/1986;1,935855976;3,31748867
11/11/1986;1,995598208;3,53649497
12/11/1986;2,376174981;4,389917374
13/11/1986;2,436041926;4,705891132
14/11/1986;3,430714508;5,369322777
15/11/1986;1,738338614;2,321065187
16/11/1986;2,651847576;3,666051626
17/11/1986;1,496666772;1,777713776
18/11/1986;2,674658724;3,176911354
19/11/1986;3,349960808;3,97902298
20/11/1986;3,413220084;4,223777294
21/11/1986;1,568029941;1,86247766
22/11/1986;3,924880682;4,661902428
23/11/1986;3,706202615;4,600956917
24/11/1986;2,82505686;3,364925861
25/11/1986;3,972634805;4,9795928
26/11/1986;2,131009133;2,531174183
27/11/1986;2,511545846;3,063071012
28/11/1986;3,531042416;4,507680893
29/11/1986;1,913496667;2,504321337
30/11/1986;2,749605652;3,635437965
1/12/1986;2,946749014;3,935429811
2/12/1986;3,103181982;4,317538261
3/12/1986;3,780342129;5,543560982
4/12/1986;3,593080842;5,294967175
5/12/1986;1,589712678;2,343662739
6/12/1986;3,101188592;4,784165382
7/12/1986;2,812756573;4,52963829
8/12/1986;2,948922055;4,978475571
9/12/1986;2,35869873;4,141528606
10/12/1986;2,658095871;4,888669968
11/12/1986;2,412047376;4,589746952
12/12/1986;1,639603786;3,191464663
13/12/1986;2,85282472;5,870875835
14/12/1986;2,345735213;5,064820766
15/12/1986;2,440372443;5,554095745
16/12/1986;2,408403768;5,790728092
17/12/1986;1,865382231;4,689012527
18/12/1986;1,905898882;5,024643421
19/12/1986;1,659687239;4,569285393
20/12/1986;1,146960623;3,256731749
21/12/1986;1,897802319;5,687286377
22/12/1986;1,129900872;3,500330687
23/12/1986;1,667617973;5,439586639
24/12/1986;1,387788483;4,734676838
25/12/1986;1,442023925;5,166738987
26/12/1986;0,776778897;2,831949949
27/12/1986;1,283128554;4,900482655
28/12/1986;1,312996767;5,271583557
29/12/1986;1,414048838;6,010249138
30/12/1986;0,672855817;2,878349781
31/12/1986;1,280125954;5,784914494
1/1/1987;1,140361575;5,425363541
2/1/1987;1,03135357;5,152427673
3/1/1987;1,046225837;5,506905079
4/1/1987;0,703459442;3,787504196
5/1/1987;2,946710536;4,659249306
6/1/1987;3,187052991;5,298942089
